rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
1496,338089,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,95D36146-1B6D-5454-95AE-0BA95BF25F21,1523484000077805665,2018-04-11 18:00:00.077806 EDT,2018-04-11 17:53:08.417809556~2018-04-11 18:08:15.837789617,dst,380007,338089,file,subject,file->subject,node 338089,node 380007,node 338089,6.000 to threshold (9.821)
1497,338024,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,D51E5E8C-C211-59BB-BB46-EB0D3DACC4A4,1523483700057816744,2018-04-11 17:55:00.057817 EDT,2018-04-11 17:53:08.417809556~2018-04-11 18:08:15.837789617,dst,380007,338024,file,subject,file->subject,node 338024,node 380007,node 338024,6.000 to threshold (9.821)
1498,336635,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,F57417C9-2F3E-5317-B7DC-705DB5BF8704,1523479440037902111,2018-04-11 16:44:00.037902 EDT,2018-04-11 16:36:28.277925354~2018-04-11 16:51:36.217896525,dst,380007,336635,file,subject,file->subject,node 336635,node 380007,node 336635,6.000 to threshold (9.821)
1499,335397,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,BF88DCB4-7BF5-5DED-B827-0F24D7E535E8,1523470920049907159,2018-04-11 14:22:00.049907 EDT,2018-04-11 14:11:12.009911322~2018-04-11 14:27:20.079890408,dst,380007,335397,file,subject,file->subject,node 335397,node 380007,node 335397,6.000 to threshold (9.821)
1500,335192,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,A1298B45-96F1-516B-A617-79F63350E23E,1523470260079912673,2018-04-11 14:11:00.079913 EDT,2018-04-11 13:55:00.089942615~2018-04-11 14:11:12.009911322,dst,380007,335192,file,subject,file->subject,node 335192,node 380007,node 335192,6.000 to threshold (9.821)
1501,334996,TN_high_below_threshold,8.914240837,0,0,,40,8.914240837,0.000000000,EVENT_EXECUTE,9C5CF9CA-FFEE-59C2-B8FC-63AF272DB4A9,1523469600059927426,2018-04-11 14:00:00.059927 EDT,2018-04-11 13:55:00.089942615~2018-04-11 14:11:12.009911322,dst,380007,334996,file,subject,file->subject,node 334996,node 380007,node 334996,6.000 to threshold (9.821)
1502,334397,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,7E9BE1E7-59C9-5CE6-8D36-A35E5DF56B91,1523467980069966170,2018-04-11 13:33:00.069966 EDT,2018-04-11 13:24:46.569973556~2018-04-11 13:39:50.839952655,dst,380007,334397,file,subject,file->subject,node 334397,node 380007,node 334397,6.000 to threshold (9.821)
1503,334248,TN_high_below_threshold,8.914240837,0,0,,34,8.914240837,0.000000000,EVENT_EXECUTE,CADD0E95-4E3B-5C11-9EC0-FA663887D457,1523467320049976826,2018-04-11 13:22:00.049977 EDT,2018-04-11 13:08:40.670000899~2018-04-11 13:24:46.559972536,dst,380007,334248,file,subject,file->subject,node 334248,node 380007,node 334248,6.000 to threshold (9.821)
1504,334146,TN_high_below_threshold,8.914240837,0,0,,15,8.914240837,0.000000000,EVENT_EXECUTE,9D5C5394-4548-5B64-BAA8-5BD4656A7CEF,1523466942209986984,2018-04-11 13:15:42.209987 EDT,2018-04-11 13:08:40.670000899~2018-04-11 13:24:46.559972536,dst,403795,334146,file,subject,file->subject,node 334146,node 403795,node 334146,6.000 to threshold (9.821)
1505,334141,TN_high_below_threshold,8.914240837,0,0,,12,8.914240837,0.000000000,EVENT_EXECUTE,137D226E-0E9A-589C-B4AB-834B941F2CF2,1523466941939985352,2018-04-11 13:15:41.939985 EDT,2018-04-11 13:08:40.670000899~2018-04-11 13:24:46.559972536,dst,403795,334141,file,subject,file->subject,node 334141,node 403795,node 334141,6.000 to threshold (9.821)
1506,334071,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,1B1A0A73-BB7E-5F9A-82CF-B6B95CF49096,1523466660050000126,2018-04-11 13:11:00.050000 EDT,2018-04-11 13:08:40.670000899~2018-04-11 13:24:46.559972536,dst,380007,334071,file,subject,file->subject,node 334071,node 380007,node 334071,6.000 to threshold (9.821)
1507,333833,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,28096417-ADBD-5E68-B377-73755F63AD86,1523466000060010047,2018-04-11 13:00:00.060010 EDT,2018-04-11 12:52:32.510018111~2018-04-11 13:08:40.670000899,dst,380007,333833,file,subject,file->subject,node 333833,node 380007,node 333833,6.000 to threshold (9.821)
1508,333767,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,053F0AD3-4900-51E6-AC4F-4A6C4599EE6F,1523465700040016578,2018-04-11 12:55:00.040017 EDT,2018-04-11 12:52:32.510018111~2018-04-11 13:08:40.670000899,dst,380007,333767,file,subject,file->subject,node 333767,node 380007,node 333767,6.000 to threshold (9.821)
1509,333621,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,FD97B70B-90D3-5017-BC5C-B00AC550974B,1523465040040044307,2018-04-11 12:44:00.040044 EDT,2018-04-11 12:37:24.270036262~2018-04-11 12:52:32.420018463,dst,380007,333621,file,subject,file->subject,node 333621,node 380007,node 333621,6.000 to threshold (9.821)
1510,333446,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,76626C19-DA3F-5DB8-ABDD-5536BD3D7D86,1523464380040049507,2018-04-11 12:33:00.040050 EDT,2018-04-11 12:21:21.430057652~2018-04-11 12:37:24.270036262,dst,380007,333446,file,subject,file->subject,node 333446,node 380007,node 333446,6.000 to threshold (9.821)
1511,333255,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,4EA2DB04-8996-5577-AE83-27A7CAFB9268,1523463720040060997,2018-04-11 12:22:00.040061 EDT,2018-04-11 12:21:21.430057652~2018-04-11 12:37:24.270036262,dst,380007,333255,file,subject,file->subject,node 333255,node 380007,node 333255,6.000 to threshold (9.821)
1512,332372,TN_high_below_threshold,8.914240837,0,0,,35,8.914240837,0.000000000,EVENT_EXECUTE,1ABD4FF0-B020-5009-99F9-C46FB19CCD62,1523460780040124388,2018-04-11 11:33:00.040124 EDT,2018-04-11 11:20:47.380140079~2018-04-11 11:35:54.920119930,dst,380007,332372,file,subject,file->subject,node 332372,node 380007,node 332372,6.000 to threshold (9.821)
1513,332165,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,27AF525F-17E8-53BE-B08D-3498A2B0ADBA,1523460120040140328,2018-04-11 11:22:00.040140 EDT,2018-04-11 11:20:47.380140079~2018-04-11 11:35:54.920119930,dst,380007,332165,file,subject,file->subject,node 332165,node 380007,node 332165,6.000 to threshold (9.821)
1514,331152,TN_high_below_threshold,8.914240837,0,0,,35,8.914240837,0.000000000,EVENT_EXECUTE,3FB1DEF5-CFEC-5F3E-B4F5-E908553EBDCE,1523457180080205854,2018-04-11 10:33:00.080206 EDT,2018-04-11 10:19:16.980222715~2018-04-11 10:34:24.120202667,dst,380007,331152,file,subject,file->subject,node 331152,node 380007,node 331152,6.000 to threshold (9.821)
1515,330939,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,5839A529-A42B-53E6-8288-15B1646B2583,1523456520040219445,2018-04-11 10:22:00.040220 EDT,2018-04-11 10:19:16.980222715~2018-04-11 10:34:24.120202667,dst,380007,330939,file,subject,file->subject,node 330939,node 380007,node 330939,6.000 to threshold (9.821)
1516,330458,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,E074BE8C-B0CD-5C62-BFC4-90C1E8A4691F,1523455200070254856,2018-04-11 10:00:00.070255 EDT,2018-04-11 09:47:50.270262876~2018-04-11 10:03:08.390243570,dst,380007,330458,file,subject,file->subject,node 330458,node 380007,node 330458,6.000 to threshold (9.821)
1517,330360,TN_high_below_threshold,8.914240837,0,0,,32,8.914240837,0.000000000,EVENT_EXECUTE,99BFE7A3-A681-5529-A79B-F2C3E51DD103,1523454900050255263,2018-04-11 09:55:00.050255 EDT,2018-04-11 09:47:50.270262876~2018-04-11 10:03:08.390243570,dst,380007,330360,file,subject,file->subject,node 330360,node 380007,node 330360,6.000 to threshold (9.821)
1518,329821,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,EC077724-CD36-5952-8097-2814FF2CBEBC,1523452920040299371,2018-04-11 09:22:00.040299 EDT,2018-04-11 09:16:44.060308475~2018-04-11 09:31:49.360287283,dst,380007,329821,file,subject,file->subject,node 329821,node 380007,node 329821,6.000 to threshold (9.821)
1519,329215,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,D5582B80-9C57-523E-A64F-DE47C9D7B637,1523450640060351565,2018-04-11 08:44:00.060352 EDT,2018-04-11 08:30:20.560369590~2018-04-11 08:45:30.250348424,dst,380007,329215,file,subject,file->subject,node 329215,node 380007,node 329215,6.000 to threshold (9.821)
1520,329063,TN_high_below_threshold,8.914240837,0,0,,40,8.914240837,0.000000000,EVENT_EXECUTE,302A32E5-7EF4-5DA0-AC5F-B71CFCE33300,1523449980050365551,2018-04-11 08:33:00.050365 EDT,2018-04-11 08:30:20.560369590~2018-04-11 08:45:30.250348424,dst,380007,329063,file,subject,file->subject,node 329063,node 380007,node 329063,6.000 to threshold (9.821)
1521,328932,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,E0CBA6CB-FCAE-5CD2-BDF1-EB3E370FFD2B,1523449320040383670,2018-04-11 08:22:00.040384 EDT,2018-04-11 08:15:15.180388569~2018-04-11 08:30:20.560369590,dst,380007,328932,file,subject,file->subject,node 328932,node 380007,node 328932,6.000 to threshold (9.821)
1522,239322,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,2F103A21-00FC-5F20-BA70-45C25A5C99DB,1523073300068792518,2018-04-06 23:55:00.068793 EDT,2018-04-06 23:45:22.988798802~2018-04-06 23:59:30.248779687,dst,380007,239322,file,subject,file->subject,node 239322,node 380007,node 239322,6.000 to threshold (9.821)
1523,238823,TN_high_below_threshold,8.914240837,0,0,,34,8.914240837,0.000000000,EVENT_EXECUTE,B0C3CDED-E7D9-50C9-8E06-420ADE50664D,1523071320078833147,2018-04-06 23:22:00.078833 EDT,2018-04-06 23:15:00.038842224~2018-04-06 23:30:15.908818151,dst,380007,238823,file,subject,file->subject,node 238823,node 380007,node 238823,6.000 to threshold (9.821)
1524,237757,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,0A7B1C99-568D-5DB7-9C2E-D804DF8FC06F,1523067720038917933,2018-04-06 22:22:00.038918 EDT,2018-04-06 22:13:38.868923460~2018-04-06 22:29:45.558898518,dst,380007,237757,file,subject,file->subject,node 237757,node 380007,node 237757,6.000 to threshold (9.821)
1525,237606,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,EF08E74F-CBC0-5EFD-9BA6-C7EAFEC9DE5D,1523067060048925392,2018-04-06 22:11:00.048925 EDT,2018-04-06 21:57:28.998941500~2018-04-06 22:13:38.778928392,dst,380007,237606,file,subject,file->subject,node 237606,node 380007,node 237606,6.000 to threshold (9.821)
1526,237424,TN_high_below_threshold,8.914240837,0,0,,35,8.914240837,0.000000000,EVENT_EXECUTE,A634CE4D-300C-51F8-A7CE-78779A9A727B,1523066400058942195,2018-04-06 22:00:00.058942 EDT,2018-04-06 21:57:28.998941500~2018-04-06 22:13:38.778928392,dst,380007,237424,file,subject,file->subject,node 237424,node 380007,node 237424,6.000 to threshold (9.821)
1527,237341,TN_high_below_threshold,8.914240837,0,0,,39,8.914240837,0.000000000,EVENT_EXECUTE,30A9E026-B0C7-5B70-AF77-64F3837B93FA,1523066100068947665,2018-04-06 21:55:00.068948 EDT,2018-04-06 21:41:23.028966253~2018-04-06 21:57:28.808945448,dst,380007,237341,file,subject,file->subject,node 237341,node 380007,node 237341,6.000 to threshold (9.821)
1528,237178,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,C4533CC1-5418-5EF3-92E8-21D3A4C43FCB,1523065440048962720,2018-04-06 21:44:00.048963 EDT,2018-04-06 21:41:23.028966253~2018-04-06 21:57:28.808945448,dst,380007,237178,file,subject,file->subject,node 237178,node 380007,node 237178,6.000 to threshold (9.821)
1529,236856,TN_high_below_threshold,8.914240837,0,0,,33,8.914240837,0.000000000,EVENT_EXECUTE,03A08D0E-3F46-54DF-A3D2-39FBCCAB9467,1523064120038989769,2018-04-06 21:22:00.038990 EDT,2018-04-06 21:11:00.029004222~2018-04-06 21:26:15.528985761,dst,380007,236856,file,subject,file->subject,node 236856,node 380007,node 236856,6.000 to threshold (9.821)
1530,236700,TN_high_below_threshold,8.914240837,0,0,,40,8.914240837,0.000000000,EVENT_EXECUTE,0B146144-6432-5C09-9E1E-492932984552,1523063460049005359,2018-04-06 21:11:00.049005 EDT,2018-04-06 21:11:00.029004222~2018-04-06 21:26:15.528985761,dst,380007,236700,file,subject,file->subject,node 236700,node 380007,node 236700,6.000 to threshold (9.821)
1531,236549,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,A8E993C6-7504-55B0-B0C3-C6FDBE920EBC,1523062800059020593,2018-04-06 21:00:00.059021 EDT,2018-04-06 20:55:00.099036236~2018-04-06 21:11:00.019004184,dst,380007,236549,file,subject,file->subject,node 236549,node 380007,node 236549,6.000 to threshold (9.821)
1532,236135,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,AAE3814C-6B10-5050-9619-45149C1B98BF,1523061180059058124,2018-04-06 20:33:00.059058 EDT,2018-04-06 20:24:38.269080397~2018-04-06 20:39:51.329047349,dst,380007,236135,file,subject,file->subject,node 236135,node 380007,node 236135,6.000 to threshold (9.821)
1533,235977,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,554C50C3-744B-5011-88F7-472AE5E4C4FA,1523060520049073942,2018-04-06 20:22:00.049074 EDT,2018-04-06 20:09:37.749094442~2018-04-06 20:24:38.269080397,dst,380007,235977,file,subject,file->subject,node 235977,node 380007,node 235977,6.000 to threshold (9.821)
1534,235823,TN_high_below_threshold,8.914240837,0,0,,39,8.914240837,0.000000000,EVENT_EXECUTE,7952324E-9F3D-5210-B3D0-1D7DA30CC241,1523059860149096053,2018-04-06 20:11:00.149096 EDT,2018-04-06 20:09:37.749094442~2018-04-06 20:24:38.269080397,dst,380007,235823,file,subject,file->subject,node 235823,node 380007,node 235823,6.000 to threshold (9.821)
1535,235645,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,6EDAE926-CEEB-5963-A716-FFB6B7FEFD1C,1523059200059102910,2018-04-06 20:00:00.059103 EDT,2018-04-06 19:54:30.249116275~2018-04-06 20:09:37.739087034,dst,380007,235645,file,subject,file->subject,node 235645,node 380007,node 235645,6.000 to threshold (9.821)
1536,235572,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,D83C1EBF-3085-505E-BA6D-245831A5B40B,1523058900079117429,2018-04-06 19:55:00.079118 EDT,2018-04-06 19:54:30.249116275~2018-04-06 20:09:37.739087034,dst,380007,235572,file,subject,file->subject,node 235572,node 380007,node 235572,6.000 to threshold (9.821)
1537,235408,TN_high_below_threshold,8.914240837,0,0,,37,8.914240837,0.000000000,EVENT_EXECUTE,DDBBC347-23F8-50D6-B294-7587D0338B84,1523058240129123345,2018-04-06 19:44:00.129123 EDT,2018-04-06 19:39:22.579138208~2018-04-06 19:54:30.129121806,dst,380007,235408,file,subject,file->subject,node 235408,node 380007,node 235408,6.000 to threshold (9.821)
1538,234435,TN_high_below_threshold,8.914240837,0,0,,39,8.914240837,0.000000000,EVENT_EXECUTE,25FC9984-C416-5EA4-AD09-6C39CB968A5B,1523054640049205557,2018-04-06 18:44:00.049206 EDT,2018-04-06 18:36:27.389211323~2018-04-06 18:51:59.209191880,dst,380007,234435,file,subject,file->subject,node 234435,node 380007,node 234435,6.000 to threshold (9.821)
1539,234266,TN_high_below_threshold,8.914240837,0,0,,34,8.914240837,0.000000000,EVENT_EXECUTE,2D572902-F856-5B16-8878-8A99B33F408B,1523053980039216785,2018-04-06 18:33:00.039217 EDT,2018-04-06 18:20:29.279232764~2018-04-06 18:36:27.239212512,dst,380007,234266,file,subject,file->subject,node 234266,node 380007,node 234266,6.000 to threshold (9.821)
1540,234101,TN_high_below_threshold,8.914240837,0,0,,35,8.914240837,0.000000000,EVENT_EXECUTE,8DD1321A-FCBA-599B-8875-010A7808E1FA,1523053320039235028,2018-04-06 18:22:00.039235 EDT,2018-04-06 18:20:29.279232764~2018-04-06 18:36:27.239212512,dst,380007,234101,file,subject,file->subject,node 234101,node 380007,node 234101,6.000 to threshold (9.821)
1541,233775,TN_high_below_threshold,8.914240837,0,0,,32,8.914240837,0.000000000,EVENT_EXECUTE,E819F313-C326-5245-A114-C043B2AAB1D3,1523052000079263584,2018-04-06 18:00:00.079264 EDT,2018-04-06 17:49:03.929274246~2018-04-06 18:04:35.829264135,dst,380007,233775,file,subject,file->subject,node 233775,node 380007,node 233775,6.000 to threshold (9.821)
1542,233688,TN_high_below_threshold,8.914240837,0,0,,35,8.914240837,0.000000000,EVENT_EXECUTE,179991E1-EE6A-520F-8DA0-A9EE290FFB07,1523051700059268845,2018-04-06 17:55:00.059269 EDT,2018-04-06 17:49:03.929274246~2018-04-06 18:04:35.829264135,dst,380007,233688,file,subject,file->subject,node 233688,node 380007,node 233688,6.000 to threshold (9.821)
1543,232227,TN_high_below_threshold,8.914240837,0,0,,34,8.914240837,0.000000000,EVENT_EXECUTE,B627A19F-4762-543F-9499-5BEE636FE6A7,1523047440059367027,2018-04-06 16:44:00.059367 EDT,2018-04-06 16:32:49.919378710~2018-04-06 16:47:57.309362330,dst,380007,232227,file,subject,file->subject,node 232227,node 380007,node 232227,6.000 to threshold (9.821)
1544,232031,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,ACFBB4B1-A140-543F-9612-CABDA640492C,1523046780039378133,2018-04-06 16:33:00.039378 EDT,2018-04-06 16:32:49.919378710~2018-04-06 16:47:57.309362330,dst,380007,232031,file,subject,file->subject,node 232031,node 380007,node 232031,6.000 to threshold (9.821)
1545,231817,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,372A7DDD-37A1-559C-9E93-7F1C9BC775AC,1523046120029393500,2018-04-06 16:22:00.029393 EDT,2018-04-06 16:17:42.339405658~2018-04-06 16:32:49.909379232,dst,380007,231817,file,subject,file->subject,node 231817,node 380007,node 231817,6.000 to threshold (9.821)
1546,230799,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,A89835A9-1D62-5719-9510-AECB85F1ED24,1523042520069479867,2018-04-06 15:22:00.069480 EDT,2018-04-06 15:17:09.519480686~2018-04-06 15:32:09.549459802,dst,380007,230799,file,subject,file->subject,node 230799,node 380007,node 230799,6.000 to threshold (9.821)
1547,230427,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,715574C2-4193-5623-B4A8-8B340D8547F3,1523041200079504337,2018-04-06 15:00:00.079504 EDT,2018-04-06 14:46:56.299520041~2018-04-06 15:01:57.249499906,dst,380007,230427,file,subject,file->subject,node 230427,node 380007,node 230427,6.000 to threshold (9.821)
1548,230340,TN_high_below_threshold,8.914240837,0,0,,36,8.914240837,0.000000000,EVENT_EXECUTE,771B8D28-59ED-573E-8641-ED75CA97EA97,1523040900039513771,2018-04-06 14:55:00.039514 EDT,2018-04-06 14:46:56.299520041~2018-04-06 15:01:57.249499906,dst,380007,230340,file,subject,file->subject,node 230340,node 380007,node 230340,6.000 to threshold (9.821)
1549,229742,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,2B28A682-EA62-5E0D-8EBE-4582AA56A3D3,1523038920039554803,2018-04-06 14:22:00.039555 EDT,2018-04-06 14:16:37.279562201~2018-04-06 14:31:46.219538465,dst,380007,229742,file,subject,file->subject,node 229742,node 380007,node 229742,6.000 to threshold (9.821)
1550,229135,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,2F895186-75C5-5EEA-9215-91B6FDAC6DFD,1523030400066125856,2018-04-06 12:00:00.066126 EDT,2018-04-06 11:58:46.596121446~2018-04-06 14:01:32.369587363,dst,380007,229135,file,subject,file->subject,node 229135,node 380007,node 229135,6.000 to threshold (9.821)
1551,228561,TN_high_below_threshold,8.914240837,0,0,,34,8.914240837,0.000000000,EVENT_EXECUTE,13C49BC2-DD78-530C-8585-DFB08C4B41F6,1523028120056171351,2018-04-06 11:22:00.056171 EDT,2018-04-06 11:11:23.986188916~2018-04-06 11:27:15.786165756,dst,380007,228561,file,subject,file->subject,node 228561,node 380007,node 228561,6.000 to threshold (9.821)
1552,228047,TN_high_below_threshold,8.914240837,0,0,,38,8.914240837,0.000000000,EVENT_EXECUTE,8E5D177B-B0A7-5F34-9C5E-8CB56BACC4A1,1523026500046207931,2018-04-06 10:55:00.046208 EDT,2018-04-06 10:40:07.486227103~2018-04-06 10:55:34.636206770,dst,380007,228047,file,subject,file->subject,node 228047,node 380007,node 228047,6.000 to threshold (9.821)
