rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
528,9741,FN_below_threshold,6.737618446,1,0,OPTC h051 attack,6,6.737618446,0.000000000,CREATE,3056a5ac-2272-47f0-b3b2-0167a1cf4a14,1569423131635000000,2019-09-25 10:52:11.635000 EDT,2019-09-25 10:51:01.787000000~2019-09-25 10:52:13.488000000,src,9741,9742,subject,subject,subject->subject,subject: %SystemRoot%/system32/csrss.exe | gpupdate.exe /target:user,subject: %SystemRoot%/system32/csrss.exe | gpupdate.exe /target:user,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,6.000 to coverage score (16.262)
624,1396226,FN_below_threshold,6.384154797,1,0,OPTC h051 attack,3,6.384154797,0.000000000,START,ac13d019-b07d-4f1a-adb3-57f96f32d3ea,1569433287039000000,2019-09-25 13:41:27.039000 EDT,2019-09-25 13:41:14.925000000~2019-09-25 13:42:01.269000000,src,1396226,9148,netflow,subject,netflow->subject,netflow 53.192.68.50:58888->142.20.56.52:3389,netflow 53.192.68.50:58888->142.20.56.52:3389,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,6.000 to coverage score (16.262)
625,9148,FN_below_threshold,6.384154797,1,0,OPTC h051 attack,295897,6.384154797,0.000000000,START,ac13d019-b07d-4f1a-adb3-57f96f32d3ea,1569433287039000000,2019-09-25 13:41:27.039000 EDT,2019-09-25 13:41:14.925000000~2019-09-25 13:42:01.269000000,dst,1396226,9148,netflow,subject,netflow->subject,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,netflow 53.192.68.50:58888->142.20.56.52:3389,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,6.000 to coverage score (16.262)
626,1348380,FN_below_threshold,6.384154320,1,0,OPTC h051 attack,4,6.384154320,0.000000000,START,7706b36f-5ea8-45de-8be5-8905d1c83fbf,1569424128572000000,2019-09-25 11:08:48.572000 EDT,2019-09-25 11:08:44.788000000~2019-09-25 11:09:25.577000000,src,1348380,9148,netflow,subject,netflow->subject,netflow 53.192.68.50:58878->142.20.56.52:3389,netflow 53.192.68.50:58878->142.20.56.52:3389,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,6.000 to coverage score (16.262)
1514,9155,FN_below_threshold,5.006367207,1,0,OPTC h051 attack,12383,5.006367207,0.000000000,MODIFY,95972501-a947-408c-8245-44db750d76e3,1569429963489000000,2019-09-25 12:46:03.489000 EDT,2019-09-25 12:46:01.307000000~2019-09-25 12:46:31.866000000,src,9155,50643,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/System32/svchost.exe -k LocalSystemNetworkRestricted,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/System32/svchost.exe -k LocalSystemNetworkRestricted,file: /Device/HarddiskVolume1/Windows/System32/winevt/Logs/Microsoft-Windows-TaskScheduler%4Operational.evtx,5.000 to 5.999
1535,10694,FN_below_threshold,4.994182587,1,0,OPTC h051 attack,158,4.994182587,0.000000000,CREATE,e1d1e64f-b418-45e6-bc3a-fea857a367f1,1569435691546000000,2019-09-25 14:21:31.546000 EDT,2019-09-25 14:20:22.584000000~2019-09-25 14:21:41.036000000,dst,9964,10694,subject,subject,subject->subject,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,4.000 to 4.999
1536,9964,FN_below_threshold,4.994182587,1,0,OPTC h051 attack,7,4.994182587,0.000000000,CREATE,e1d1e64f-b418-45e6-bc3a-fea857a367f1,1569435691546000000,2019-09-25 14:21:31.546000 EDT,2019-09-25 14:20:22.584000000~2019-09-25 14:21:41.036000000,src,9964,10694,subject,subject,subject->subject,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,4.000 to 4.999
2349,9670,FN_below_threshold,4.489945412,1,0,OPTC h051 attack,153,4.489945412,0.000000000,DELETE,019454c9-cd53-4b81-a6a7-dbb01728a67e,1569424388304000000,2019-09-25 11:13:08.304000 EDT,2019-09-25 11:12:10.158000000~2019-09-25 11:13:19.593000000,src,9670,91982,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe,file: /Device/HarddiskVolume1/ncr/kickoff/input/usernames.csv,4.000 to 4.999
2486,10646,FN_below_threshold,4.407599926,1,0,OPTC h051 attack,39,4.407599926,0.000000000,CREATE,da64eff2-2f52-45cc-9c6f-1caa05c87da1,1569436411471000000,2019-09-25 14:33:31.471000 EDT,2019-09-25 14:33:19.969000000~2019-09-25 14:34:03.332000000,src,10646,10782,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/system32/services.exe,subject: /Device/HarddiskVolume1/Windows/system32/services.exe,subject: /Device/HarddiskVolume1/Windows/system32/services.exe | C:/Windows/System32/svchost.exe -k wsappx,4.000 to 4.999
3725,10655,FN_below_threshold,3.987994909,1,0,OPTC h051 attack,143,3.987994909,0.000000000,DELETE,7a5c1792-3f29-4713-9851-211d3c765c07,1569436265847000000,2019-09-25 14:31:05.847000 EDT,2019-09-25 14:30:30.958000000~2019-09-25 14:31:27.147000000,src,10655,94300,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,file: /Device/HarddiskVolume1/Windows/Logs/WindowsUpdate/WindowsUpdate.20190922.014734.126.1.etl,3.000 to 3.999
3912,10205,FN_below_threshold,3.908712149,1,0,OPTC h051 attack,11,3.908712149,0.000000000,CREATE,9416335b-8273-4040-a9e9-034581f5f984,1569430976597000000,2019-09-25 13:02:56.597000 EDT,2019-09-25 13:02:02.193000000~2019-09-25 13:02:57.635000000,dst,9152,10205,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | gpupdate.exe /target:computer,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k netsvcs,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | gpupdate.exe /target:computer,3.000 to 3.999
4181,9727,FN_below_threshold,3.856562376,1,0,OPTC h051 attack,10,3.856562376,0.000000000,CREATE,5ecf6b23-4127-42ef-8e0f-17b571bfe486,1569422940806000000,2019-09-25 10:49:00.806000 EDT,2019-09-25 10:48:52.005000000~2019-09-25 10:50:02.102000000,dst,9152,9727,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k netsvcs,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,3.000 to 3.999
4271,96561,FN_below_threshold,3.831798315,1,0,OPTC h051 attack,9,3.831798315,0.000000000,DELETE,3072301b-ac73-4677-b240-cf616461896a,1569436438814000000,2019-09-25 14:33:58.814000 EDT,2019-09-25 14:33:19.969000000~2019-09-25 14:34:03.332000000,dst,9196,96561,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe,subject: /Device/HarddiskVolume1/Windows/Explorer.EXE,file: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe,3.000 to 3.999
4704,9759,FN_below_threshold,3.683582306,1,0,OPTC h051 attack,12,3.683582306,0.000000000,CREATE,807507a3-f057-4856-8bf7-fdf0dd530787,1569425941214000000,2019-09-25 11:39:01.214000 EDT,2019-09-25 11:38:27.219000000~2019-09-25 11:39:11.713000000,src,9759,9964,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad640CA.tmp/biGuWCmNsuCIG.exe,subject: /Device/HarddiskVolume1/Windows/Temp/rad640CA.tmp/biGuWCmNsuCIG.exe,subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe,3.000 to 3.999
4879,9709,FN_below_threshold,3.630599022,1,0,OPTC h051 attack,454,3.630599022,0.000000000,DELETE,4a9d8e8d-a88d-4aa3-85c3-091acaf58e2d,1569422839671000000,2019-09-25 10:47:19.671000 EDT,2019-09-25 10:47:06.309000000~2019-09-25 10:48:04.031000000,src,9709,92148,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",file: /Device/HarddiskVolume1/Windows/Temp/rad0F93B.tmp/biGuWCmNsuCIG.exe,3.000 to 3.999
5038,10645,FN_below_threshold,3.590970516,1,0,OPTC h051 attack,4,3.590970516,0.000000000,CREATE,bc02b18d-d8f2-4138-b88c-a846085251c5,1569435691493000000,2019-09-25 14:21:31.493000 EDT,2019-09-25 14:20:22.584000000~2019-09-25 14:21:41.036000000,dst,4829,10645,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe,subject: wininit.exe,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe,3.000 to 3.999
5359,10199,FN_below_threshold,3.474385023,1,0,OPTC h051 attack,7,3.474385023,-0.000000000,CREATE,56ccf527-3007-4aa7-b1ee-c6fb4b82efe4,1569430856006000000,2019-09-25 13:00:56.006000 EDT,2019-09-25 12:59:39.784000000~2019-09-25 13:00:58.661000000,dst,9152,10199,subject,subject,subject->subject,subject: gpupdate.exe,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/system32/svchost.exe -k netsvcs,subject: gpupdate.exe,3.000 to 3.999
6069,10736,FN_below_threshold,3.256780386,1,0,OPTC h051 attack,11,3.256780386,0.000000000,TERMINATE,1abf631c-6c9a-46eb-bdae-ab15ff9667d7,1569435795197000000,2019-09-25 14:23:15.197000 EDT,2019-09-25 14:23:00.629000000~2019-09-25 14:23:33.167000000,src,10736,10736,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe,subject: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe,subject: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe,3.000 to 3.999
9161,7260,FN_below_threshold,2.686135769,1,0,OPTC h051 attack,9,2.686135769,0.000000000,CREATE,4caf8f0f-6ecf-479b-835d-dccd3513c4ba,1569379185859000000,2019-09-24 22:39:45.859000 EDT,2019-09-24 22:39:16.503000000~2019-09-24 22:40:02.586000000,src,7260,7261,subject,subject,subject->subject,subject: gpupdate.exe,subject: gpupdate.exe,subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,2.000 to 2.999
9583,9630,FN_below_threshold,2.624634266,1,0,OPTC h051 attack,526,2.624634266,0.000000000,CREATE,5ceee15b-fe47-4d5f-8380-473107941e93,1569421691085000000,2019-09-25 10:28:11.085000 EDT,2019-09-25 10:27:55.915000000~2019-09-25 10:28:45.742000000,dst,9626,9630,subject,subject,subject->subject,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Users/dcoombes/AppData/Local/Temp/cKfGW.exe"" ",subject: net1.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Users/dcoombes/AppData/Local/Temp/cKfGW.exe"" ",2.000 to 2.999
9816,81878,FN_below_threshold,2.584904194,1,0,OPTC h051 attack,61,2.584904194,0.000000000,MODIFY,8767c9ed-c9a9-4b38-bd1f-533afa0a07db,1569433411662000000,2019-09-25 13:43:31.662000 EDT,2019-09-25 13:43:29.067000000~2019-09-25 13:43:59.873000000,dst,10391,81878,subject,file,subject->file,file: /Device/HarddiskVolume1/Python27/Lib/site-packages/enum34-1.1.6-py2.7.egg,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Chrome/Application/chrome.exe,file: /Device/HarddiskVolume1/Python27/Lib/site-packages/enum34-1.1.6-py2.7.egg,2.000 to 2.999
10422,9806,FN_below_threshold,2.503506660,1,0,OPTC h051 attack,9,2.503506660,0.000000000,CREATE,d2bc760c-a84a-4f02-a746-c6b47d837a99,1569424007475000000,2019-09-25 11:06:47.475000 EDT,2019-09-25 11:06:17.393000000~2019-09-25 11:06:53.621000000,dst,9709,9806,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/radC5EB1.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/radC5EB1.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10423,9751,FN_below_threshold,2.503506660,1,0,OPTC h051 attack,11,2.503506660,0.000000000,CREATE,c1fabfbb-0907-476f-ad02-35d6f1dfc80e,1569423290621000000,2019-09-25 10:54:50.621000 EDT,2019-09-25 10:54:22.053000000~2019-09-25 10:54:54.627000000,dst,9709,9751,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad95EBC.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad95EBC.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10424,9747,FN_below_threshold,2.503506660,1,0,OPTC h051 attack,58,2.503506660,0.000000000,CREATE,a9108f0f-7762-45dd-99b2-749166a01937,1569423225472000000,2019-09-25 10:53:45.472000 EDT,2019-09-25 10:53:12.181000000~2019-09-25 10:54:22.053000000,dst,9709,9747,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad9DD75.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad9DD75.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10425,9897,FN_below_threshold,2.503506422,1,0,OPTC h051 attack,8,2.503506422,0.000000000,CREATE,7ec4dd09-1472-4720-a17c-604fab5ba438,1569424724417000000,2019-09-25 11:18:44.417000 EDT,2019-09-25 11:18:41.654000000~2019-09-25 11:19:14.515000000,dst,9709,9897,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad77CFB.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad77CFB.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10426,9782,FN_below_threshold,2.503506422,1,0,OPTC h051 attack,10,2.503506422,0.000000000,CREATE,43c1f4b2-1c28-4862-98f1-c5245536233a,1569423746751000000,2019-09-25 11:02:26.751000 EDT,2019-09-25 11:02:02.226000000~2019-09-25 11:03:00.955000000,dst,9709,9782,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad5446E.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad5446E.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10428,9732,FN_below_threshold,2.503506422,1,0,OPTC h051 attack,10,2.503506422,0.000000000,CREATE,26d826da-8782-4aa1-a665-9570f727229a,1569423029988000000,2019-09-25 10:50:29.988000 EDT,2019-09-25 10:50:02.161000000~2019-09-25 10:51:01.787000000,dst,9709,9732,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad076F2.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad076F2.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10429,9855,FN_below_threshold,2.503506184,1,0,OPTC h051 attack,9,2.503506184,0.000000000,CREATE,43522bb3-7dbf-4096-8558-78be481e9b90,1569424268286000000,2019-09-25 11:11:08.286000 EDT,2019-09-25 11:10:56.681000000~2019-09-25 11:11:35.744000000,dst,9709,9855,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad99E71.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad99E71.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10430,9840,FN_below_threshold,2.503506184,1,0,OPTC h051 attack,7,2.503506184,0.000000000,CREATE,337cc4b5-addc-440c-bbb7-88bfaec4995a,1569424137839000000,2019-09-25 11:08:57.839000 EDT,2019-09-25 11:08:44.788000000~2019-09-25 11:09:25.577000000,dst,9709,9840,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad1BA52.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad1BA52.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10431,9826,FN_below_threshold,2.503506184,1,0,OPTC h051 attack,8,2.503506184,0.000000000,CREATE,02f9bfb1-bc41-4636-8750-a8cf9f01d8b2,1569424072717000000,2019-09-25 11:07:52.717000 EDT,2019-09-25 11:06:53.621000000~2019-09-25 11:07:53.463000000,dst,9709,9826,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad4F110.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad4F110.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10432,9798,FN_below_threshold,2.503506184,1,0,OPTC h051 attack,7,2.503506184,0.000000000,CREATE,2ed46492-db5c-479b-baef-51727df22218,1569423942298000000,2019-09-25 11:05:42.298000 EDT,2019-09-25 11:05:35.516000000~2019-09-25 11:06:17.393000000,dst,9709,9798,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/rad28DC8.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/rad28DC8.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10433,9765,FN_below_threshold,2.503506184,1,0,OPTC h051 attack,13,2.503506184,0.000000000,CREATE,e5238e6e-0429-4d3f-8141-76f028f517d9,1569423486205000000,2019-09-25 10:58:06.205000 EDT,2019-09-25 10:57:30.858000000~2019-09-25 10:58:33.179000000,dst,9709,9765,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/Temp/radCBB57.tmp/biGuWCmNsuCIG.exe,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""",subject: /Device/HarddiskVolume1/Windows/Temp/radCBB57.tmp/biGuWCmNsuCIG.exe,2.000 to 2.999
10839,10658,FN_below_threshold,2.466461897,1,0,OPTC h051 attack,47,2.466461897,0.000000000,CREATE,49062116-6415-4f7a-b287-f1c826b1a10c,1569435691494000000,2019-09-25 14:21:31.494000 EDT,2019-09-25 14:20:22.584000000~2019-09-25 14:21:41.036000000,dst,10645,10658,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe,2.000 to 2.999
10855,10740,FN_below_threshold,2.464815617,1,0,OPTC h051 attack,37,2.464815617,0.000000000,CREATE,697aa9d7-b75f-4acc-b540-6132a6ef617f,1569435806023000000,2019-09-25 14:23:26.023000 EDT,2019-09-25 14:23:00.629000000~2019-09-25 14:23:33.167000000,dst,10682,10740,subject,subject,subject->subject,"subject: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe | ""C:/Users/dcoombes/Downloads/update.exe"" ",subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/Explorer.EXE,"subject: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe | ""C:/Users/dcoombes/Downloads/update.exe"" ",2.000 to 2.999
11175,9662,FN_below_threshold,2.452861786,1,0,OPTC h051 attack,45,2.452861786,0.000000000,CREATE,33339624-982a-4c0f-8172-6358379ad011,1569421995917000000,2019-09-25 10:33:15.917000 EDT,2019-09-25 10:33:00.021000000~2019-09-25 10:34:02.281000000,dst,9655,9662,subject,subject,subject->subject,subject: sc.exe,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,subject: sc.exe,2.000 to 2.999
15501,9141,FN_below_threshold,2.275501251,1,0,OPTC h051 attack,962,2.275501251,0.000000000,CREATE,d04a26e3-04cb-4890-a503-1d8bff9e9528,1569417519536000000,2019-09-25 09:18:39.536000 EDT,2019-09-25 09:18:27.116000000~2019-09-25 09:18:57.818000000,dst,4829,9141,subject,subject,subject->subject,subject: %SystemRoot%/system32/csrss.exe,subject: wininit.exe,subject: %SystemRoot%/system32/csrss.exe,2.000 to 2.999
16133,96564,FN_below_threshold,2.200037003,1,0,OPTC h051 attack,7,2.200037003,0.000000000,DELETE,2baf7966-05a7-47cb-9181-90b65170d17c,1569435795079000000,2019-09-25 14:23:15.079000 EDT,2019-09-25 14:23:00.629000000~2019-09-25 14:23:33.167000000,dst,10682,96564,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe:Zone.Identifier,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | C:/Windows/Explorer.EXE,file: /Device/HarddiskVolume1/Users/dcoombes/Downloads/update.exe:Zone.Identifier,2.000 to 2.999
18194,9820,FN_below_threshold,2.033261061,1,0,OPTC h051 attack,7,2.033261061,0.000000000,OPEN,1452a356-5029-4029-b10e-78633510f2e3,1569424015713000000,2019-09-25 11:06:55.713000 EDT,2019-09-25 11:06:53.621000000~2019-09-25 11:07:53.463000000,dst,9816,9820,subject,subject,subject->subject,subject: cmd.exe,subject: cmd.exe,subject: cmd.exe,2.000 to 2.999
18896,9904,FN_below_threshold,1.961447120,1,0,OPTC h051 attack,336,1.961447120,0.000000000,CREATE,f2cb12b7-e20b-4795-abb2-9bae05743192,1569424854701000000,2019-09-25 11:20:54.701000 EDT,2019-09-25 11:20:40.985000000~2019-09-25 11:21:33.473000000,dst,9709,9904,subject,subject,subject->subject,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/Temp/rad0C463.tmp/biGuWCmNsuCIG.exe"" ","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Windows/Temp/rad0C463.tmp/biGuWCmNsuCIG.exe"" ",1.000 to 1.999
19153,9884,FN_below_threshold,1.943778992,1,0,OPTC h051 attack,12,1.943778992,0.000000000,CREATE,940adb5a-9daa-4f49-9d26-eb1d527f110e,1569424528919000000,2019-09-25 11:15:28.919000 EDT,2019-09-25 11:14:46.202000000~2019-09-25 11:15:49.753000000,dst,9709,9884,subject,subject,subject->subject,"subject: /Device/HarddiskVolume1/Windows/Temp/radD85FE.tmp/biGuWCmNsuCIG.exe | ""C:/Windows/Temp/radD85FE.tmp/biGuWCmNsuCIG.exe"" ","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | cscript ""C:/Windows/TEMP/myHbYXTpViwX.vbs""","subject: /Device/HarddiskVolume1/Windows/Temp/radD85FE.tmp/biGuWCmNsuCIG.exe | ""C:/Windows/Temp/radD85FE.tmp/biGuWCmNsuCIG.exe"" ",1.000 to 1.999
