model_label,score_epoch,rank,node_id,node_group,node_group_label,score,label,pred_above_threshold,saved_pred,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,short_endpoint_pair
Non-leaky selected,3,943,357665,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,C8E88890-92D9-2415-D8F7-D80200000010,1523581797471414472,2018-04-12 21:09:57.471415 EDT,2018-04-12 21:09:34.030934006~2018-04-12 21:18:29.581499201,dst,643246,357665,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,944,357361,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,A92FAEB5-EFD8-2415-6410-D80200000010,1523581098014945193,2018-04-12 20:58:18.014945 EDT,2018-04-12 20:57:59.819452075~2018-04-12 21:03:11.845979511,dst,643246,357361,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,945,309697,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E33410D3-D30A-2515-7550-570300000010,1523635953830212835,2018-04-13 12:12:33.830213 EDT,2018-04-13 12:13:08.807017650~2018-04-13 12:22:33.936121881,dst,643246,309697,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,946,309693,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,86466D46-D30A-2515-9349-570300000010,1523635951470724742,2018-04-13 12:12:31.470725 EDT,2018-04-13 12:13:08.807017650~2018-04-13 12:22:33.936121881,dst,643246,309693,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,947,309151,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,1C03228F-BD09-2515-876C-500300000010,1523634758689620764,2018-04-13 11:52:38.689621 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,309151,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,948,308946,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,3183086D-BD09-2515-184B-500300000010,1523634758117524273,2018-04-13 11:52:38.117524 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308946,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,949,308941,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,DA456941-BB09-2515-CA42-500300000010,1523634748795733466,2018-04-13 11:52:28.795733 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308941,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,950,308739,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E34EA41F-BB09-2515-1B23-500300000010,1523634748229177059,2018-04-13 11:52:28.229177 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308739,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,951,308735,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,F010D568-B909-2515-1B1B-500300000010,1523634740867174640,2018-04-13 11:52:20.867175 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308735,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,952,308531,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,9285C43D-B909-2515-53F4-4F0300000010,1523634740144670098,2018-04-13 11:52:20.144670 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308531,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,953,308527,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,014CB075-B809-2515-62ED-4F0300000010,1523634736787901441,2018-04-13 11:52:16.787901 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308527,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,954,308319,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,93283458-B109-2515-25A4-4F0300000010,1523634706228455571,2018-04-13 11:51:46.228456 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308319,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,955,308228,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,F6700624-7009-2515-2140-4E0300000010,1523634426180169974,2018-04-13 11:47:06.180170 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308228,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,956,308023,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,49A9860A-6909-2515-3708-4E0300000010,1523634395687594313,2018-04-13 11:46:35.687594 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308023,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,957,308018,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,AD3534BA-6809-2515-FE00-4E0300000010,1523634394340013485,2018-04-13 11:46:34.340014 EDT,2018-04-13 11:45:51.527867311~2018-04-13 11:54:33.767495149,dst,643246,308018,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,958,299519,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,FFB5BFFF-A102-2515-6C4B-210300000010,1523626943738525183,2018-04-13 09:42:23.738525 EDT,2018-04-13 09:41:58.160964582~2018-04-13 09:54:41.401413088,dst,643246,299519,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,959,299314,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,12308AD5-A102-2515-2F24-210300000010,1523626943030374418,2018-04-13 09:42:23.030375 EDT,2018-04-13 09:41:58.160964582~2018-04-13 09:54:41.401413088,dst,643246,299314,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,960,299310,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,C21B7BBF-A102-2515-5A21-210300000010,1523626942660287426,2018-04-13 09:42:22.660287 EDT,2018-04-13 09:41:58.160964582~2018-04-13 09:54:41.401413088,dst,643246,299310,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,961,299107,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,29001B34-9D02-2515-D1D5-200300000010,1523626923142086697,2018-04-13 09:42:03.142087 EDT,2018-04-13 09:41:58.160964582~2018-04-13 09:54:41.401413088,dst,643246,299107,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,962,299103,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,EEE8E831-9C02-2515-C4CD-200300000010,1523626918810282222,2018-04-13 09:41:58.810282 EDT,2018-04-13 09:41:58.160964582~2018-04-13 09:54:41.401413088,dst,643246,299103,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,963,284391,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E4BCAEDF-AB27-2415-9C57-3E0000000010,1523386193103731940,2018-04-10 14:49:53.103732 EDT,2018-04-10 14:49:52.480946418~2018-04-10 15:04:07.634291369,dst,643246,284391,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,964,283974,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,587FE719-A027-2415-02F9-3D0000000010,1523386142540922712,2018-04-10 14:49:02.540923 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283974,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,965,283970,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,0DD74F8D-9F27-2415-23F2-3D0000000010,1523386140182173453,2018-04-10 14:49:00.182173 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283970,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,966,283761,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,DDD47E86-9D27-2415-49CC-3D0000000010,1523386131477877981,2018-04-10 14:48:51.477878 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283761,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,967,283757,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,B3056CBD-9C27-2415-7CC4-3D0000000010,1523386128104424883,2018-04-10 14:48:48.104425 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283757,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,968,283554,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,D4827A8F-9C27-2415-3AA4-3D0000000010,1523386127333622484,2018-04-10 14:48:47.333622 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283554,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,969,283548,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E0875EE9-9127-2415-5A9B-3D0000000010,1523386081597097952,2018-04-10 14:48:01.597098 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283548,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,970,283343,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,673A655C-8D27-2415-5C50-3D0000000010,1523386062052080231,2018-04-10 14:47:42.052080 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283343,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,971,283338,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,3BFE9294-8C27-2415-1249-3D0000000010,1523386058699636283,2018-04-10 14:47:38.699636 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283338,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,972,283133,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,A9F7A97A-8527-2415-E714-3D0000000010,1523386028200163241,2018-04-10 14:47:08.200163 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283133,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,973,283129,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,07FF4E76-8427-2415-030D-3D0000000010,1523386023832125191,2018-04-10 14:47:03.832125 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,283129,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,974,282924,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,2BCFBC4B-8427-2415-88E7-3C0000000010,1523386023117901611,2018-04-10 14:47:03.117902 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,282924,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,975,282920,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,E5224ECF-8227-2415-4FE0-3C0000000010,1523386016735306469,2018-04-10 14:46:56.735307 EDT,2018-04-10 14:47:03.104245558~2018-04-10 14:49:02.985682328,dst,643246,282920,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,976,250443,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,062AFD72-22B4-2415-70D5-1D0200000010,1523540634009152006,2018-04-12 09:43:54.009152 EDT,2018-04-12 09:43:53.437364038~2018-04-12 09:46:25.121183607,dst,643246,250443,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
Non-leaky selected,3,977,248420,TN_near_threshold,TN (benign) near threshold,5.881392956,0,0,0,benign,20,5.881392956,0.000000000,EVENT_EXECUTE,34D05AC9-E0B1-2415-EE62-0D0200000010,1523538152967032884,2018-04-12 09:02:32.967033 EDT,2018-04-12 08:55:13.077528851~2018-04-12 09:02:32.967424228,dst,643246,248420,file,subject,file->subject,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,file: /lib/udev/udev-acl,subject: /usr/sbin/console-kit-daemon | /usr/sbin/console-kit-daemon --no-daemon,udev/udev-acl -> sbin/console-kit-daemon
